net_junctionCornerDetail;net_limitTurnSpeed;net_version;location_convBoundary;location_netOffset;location_origBoundary;location_projParameter;type_allow;type_id;type_numLanes;type_oneway;type_priority;type_speed;type_width;type_disallow;edge_function;edge_id;lane_disallow;lane_id;lane_index;lane_length;lane_shape;lane_speed;edge_from;edge_name;edge_priority;edge_to;edge_type;param_key;param_value;edge_shape;edge_spreadType;tlLogic_id;tlLogic_offset;tlLogic_programID;tlLogic_type;phase_duration;phase_maxDur;phase_minDur;phase_state;junction_id;junction_incLanes;junction_intLanes;junction_shape;junction_type;junction_x;junction_y;request_cont;request_foes;request_index;request_response;connection_dir;connection_from;connection_fromLane;connection_state;connection_to;connection_toLane;connection_via;connection_linkIndex;connection_tl;roundabout_edges;roundabout_nodes
5;5.50;1.3;;;;;;;;;;;;;internal;:1829386762_0;tram rail_urban rail rail_electric rail_fast ship;:1829386762_0_1;1;7.02;449.91,1873.28 445.92,1867.51;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1830390037_0;tram rail_urban rail rail_electric rail_fast ship;:1830390037_0_0;0;9.01;499.44,558.31 499.50,560.78 500.32,562.64 501.93,563.89 504.31,564.54;6.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1830390037_1;tram rail_urban rail rail_electric rail_fast ship;:1830390037_1_0;0;11.70;499.44,558.31 499.33,562.16 500.03,565.02 501.56,566.87 503.92,567.72;7.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1830390037_2;tram rail_urban rail rail_electric rail_fast ship;:1830390037_2_0;0;14.54;499.44,558.31 499.16,563.55 499.74,567.40 501.19,569.85 503.52,570.89;8.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1830390037_3;tram rail_urban rail rail_electric rail_fast ship;:1830390037_3_0;0;17.53;496.27,557.92 495.34,575.43;13.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1830390037_4;tram rail_urban rail rail_electric rail_fast ship;:1830390037_4_0;0;15.09;496.27,557.92 495.32,563.37 493.99,567.34 492.26,569.83 490.15,570.84;9.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666956_0;tram rail_urban rail rail_electric rail_fast ship;:1831666956_0_0;0;5.30;694.14,939.92 693.14,938.10 692.25,936.86 691.47,936.19 690.81,936.09;5.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666956_1;tram rail_urban rail rail_electric rail_fast ship;:1831666956_1_0;0;9.82;694.14,939.92 689.79,931.00;13.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666956_1;tram rail_urban rail rail_electric rail_fast ship;:1831666956_1_1;1;9.82;697.00,938.48 692.67,929.62;13.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666956_1;tram rail_urban rail rail_electric rail_fast ship;:1831666956_1_2;2;9.82;699.86,937.04 695.56,928.24;13.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666956_1;tram rail_urban rail rail_electric rail_fast ship;:1831666956_1_3;3;9.82;702.71,935.59 698.45,926.86;13.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666958_0;tram rail_urban rail rail_electric rail_fast ship;:1831666958_0_0;0;9.07;571.80,899.86 570.63,897.56 569.06,896.39 567.11,896.34 564.76,897.41;6.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666958_1;tram rail_urban rail rail_electric rail_fast ship;:1831666958_1_0;0;4.67;571.80,899.86 572.17,898.47 572.80,897.83 573.68,897.95 574.83,898.83;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666958_2;tram rail_urban rail rail_electric rail_fast ship;:1831666958_2_0;0;10.40;577.03,889.51 575.24,891.16 574.27,893.26 574.14,895.82 574.83,898.83;7.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666958_3;tram rail_urban rail rail_electric rail_fast ship;:1831666958_3_0;0;14.60;577.03,889.51 564.76,897.41;11.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666958_3;tram rail_urban rail rail_electric rail_fast ship;:1831666958_3_1;1;14.60;575.30,886.82 563.03,894.72;11.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831666958_3;tram rail_urban rail rail_electric rail_fast ship;:1831666958_3_2;2;14.60;573.57,884.13 561.30,892.03;11.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831673636_0;tram rail_urban rail rail_electric rail_fast ship;:1831673636_0_0;0;9.81;537.90,830.36 534.08,831.37 531.12,831.75 529.04,831.49 527.84,830.59;7.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1831673636_0;tram rail_urban rail rail_electric rail_fast ship;:1831673636_0_1;1;9.81;536.95,827.31 534.11,827.94 531.78,827.91 529.95,827.22 528.63,825.87;7.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1841915463_0;;:1841915463_0_0;0;5.32;311.73,1450.37 307.25,1453.23;39.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:1841915463_0;;:1841915463_0_1;1;5.32;310.01,1447.68 305.53,1450.54;39.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946570_0;tram rail_urban rail rail_electric rail_fast ship;:257946570_0_0;0;14.03;489.86,608.40 484.00,595.58;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946570_0;tram rail_urban rail rail_electric rail_fast ship;:257946570_0_1;1;14.03;492.71,606.96 486.92,594.27;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946570_2;tram rail_urban rail rail_electric rail_fast ship;:257946570_2_0;0;10.67;492.26,593.59 491.34,597.07 490.15,598.34 488.67,597.40 486.92,594.27;5.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946574_0;tram rail_urban rail rail_electric rail_fast ship;:257946574_0_0;0;10.22;520.93,669.75 516.18,660.65;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946574_0;tram rail_urban rail rail_electric rail_fast ship;:257946574_0_1;1;10.22;523.74,668.23 519.03,659.21;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946574_2;tram rail_urban rail rail_electric rail_fast ship;:257946574_2_0;0;8.54;514.00,668.02 515.79,666.46 516.75,664.71 516.88,662.77 516.18,660.65;6.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946582_0;tram rail_urban rail rail_electric rail_fast ship;:257946582_0_0;0;10.25;450.43,701.76 452.39,704.19 454.47,705.48 456.65,705.63 458.94,704.64;6.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946582_1;tram rail_urban rail rail_electric rail_fast ship;:257946582_1_0;0;14.54;450.43,701.76 457.79,714.30;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946582_2;tram rail_urban rail rail_electric rail_fast ship;:257946582_2_0;0;12.09;450.43,701.76 452.18,705.19 452.74,708.14 452.11,710.61 450.30,712.60;7.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946582_3;tram rail_urban rail rail_electric rail_fast ship;:257946582_3_0;0;9.55;450.43,701.76 451.41,704.02 451.41,706.15 450.41,708.14 448.42,710.01;6.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946590_0;tram rail_urban rail rail_electric rail_fast ship;:257946590_0_0;0;14.43;472.81,743.97 471.41,742.89 468.65,741.94 464.52,741.11 459.04,740.40;9.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946590_1;tram rail_urban rail rail_electric rail_fast ship;:257946590_1_0;0;17.24;475.51,742.25 473.65,740.59 470.34,739.20 465.58,738.08 459.38,737.22;9.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946590_2;tram rail_urban rail rail_electric rail_fast ship;:257946590_2_0;0;18.42;475.51,742.25 472.85,739.10 469.33,736.68 464.95,734.99 459.71,734.03;9.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946590_3;tram rail_urban rail rail_electric rail_fast ship;:257946590_3_0;0;14.80;462.95,723.82 465.02,728.65 465.17,731.97 463.40,733.76 459.71,734.03;6.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946590_4;tram rail_urban rail rail_electric rail_fast ship;:257946590_4_0;0;10.67;462.95,723.82 464.35,727.17 464.33,729.47 462.89,730.69 460.04,730.85;5.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946590_5;tram rail_urban rail rail_electric rail_fast ship;:257946590_5_0;0;6.59;462.95,723.82 463.68,725.70 463.49,726.96 462.39,727.62 460.37,727.67;4.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946647_0;tram rail_urban rail rail_electric rail_fast ship;:257946647_0_0;0;9.08;335.82,1263.80 337.45,1265.60 339.31,1266.45 341.39,1266.36 343.69,1265.33;6.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946647_1;tram rail_urban rail rail_electric rail_fast ship;:257946647_1_0;0;14.34;335.82,1263.80 343.88,1275.60;11.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946647_1;tram rail_urban rail rail_electric rail_fast ship;:257946647_1_1;1;14.34;333.15,1265.57 341.27,1277.45;11.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946647_3;tram rail_urban rail rail_electric rail_fast ship;:257946647_3_0;0;14.59;331.33,1273.45 343.69,1265.33;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946647_3;tram rail_urban rail rail_electric rail_fast ship;:257946647_3_1;1;14.59;333.36,1275.96 345.39,1268.04;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946647_5;tram rail_urban rail rail_electric rail_fast ship;:257946647_5_0;0;9.04;333.36,1275.96 335.66,1274.95 337.74,1274.87 339.61,1275.70 341.27,1277.45;6.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946653_0;tram rail_urban rail rail_electric rail_fast ship;:257946653_0_0;0;9.09;589.88,1408.30 591.51,1410.12 593.37,1410.97 595.44,1410.87 597.75,1409.82;6.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946653_1;tram rail_urban rail rail_electric rail_fast ship;:257946653_1_0;0;14.34;589.88,1408.30 597.96,1420.09;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946653_1;tram rail_urban rail rail_electric rail_fast ship;:257946653_1_1;1;14.34;587.22,1410.07 595.35,1421.94;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946653_3;tram rail_urban rail rail_electric rail_fast ship;:257946653_3_0;0;14.36;585.72,1417.78 597.75,1409.82;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946653_3;tram rail_urban rail rail_electric rail_fast ship;:257946653_3_1;1;14.36;587.53,1420.41 599.46,1412.52;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946653_5;tram rail_urban rail rail_electric rail_fast ship;:257946653_5_0;0;9.06;587.53,1420.41 589.72,1419.33 591.75,1419.23 593.63,1420.10 595.35,1421.94;6.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946658_0;tram rail_urban rail rail_electric rail_fast ship;:257946658_0_0;0;7.15;662.76,1512.23 666.62,1518.17;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946658_0;tram rail_urban rail rail_electric rail_fast ship;:257946658_0_1;1;7.15;660.03,1513.91 663.98,1519.98;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946661_0;tram rail_urban rail rail_electric rail_fast ship;:257946661_0_0;0;7.25;555.05,1581.07 559.18,1587.00;11.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946661_0;tram rail_urban rail rail_electric rail_fast ship;:257946661_0_1;1;7.25;552.41,1582.88 556.56,1588.84;11.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946683_0;tram rail_urban rail rail_electric rail_fast ship;:257946683_0_0;0;15.02;703.52,1793.28 690.87,1801.40;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946683_0;tram rail_urban rail rail_electric rail_fast ship;:257946683_0_1;1;15.02;701.78,1790.60 689.15,1798.70;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:257946694_0;;:257946694_0_0;0;4.67;780.93,1914.23 781.83,1913.11 782.66,1912.78 783.42,1913.25 784.11,1914.52;3.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577094_0;tram rail_urban rail rail_electric rail_fast ship;:262577094_0_0;0;9.04;983.94,1766.11 985.89,1764.55 986.82,1762.75 986.72,1760.74 985.61,1758.50;6.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577094_1;tram rail_urban rail rail_electric rail_fast ship;:262577094_1_0;0;11.86;983.94,1766.11 987.09,1763.82 988.86,1761.48 989.24,1759.10 988.24,1756.68;7.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577094_2;tram rail_urban rail rail_electric rail_fast ship;:262577094_2_0;0;14.35;983.94,1766.11 996.40,1758.93;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577094_2;tram rail_urban rail rail_electric rail_fast ship;:262577094_2_1;1;14.35;985.56,1768.87 997.97,1761.72;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577230_0;tram rail_urban rail rail_electric rail_fast ship;:262577230_0_0;0;9.44;920.07,1664.34 918.06,1662.64 915.98,1661.84 913.83,1661.94 911.61,1662.93;7.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577230_1;tram rail_urban rail rail_electric rail_fast ship;:262577230_1_0;0;13.84;920.07,1664.34 917.25,1661.26 915.38,1659.10 913.65,1656.83 911.24,1653.42;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577230_1;tram rail_urban rail rail_electric rail_fast ship;:262577230_1_1;1;13.84;922.42,1662.17 919.69,1659.19 917.88,1657.09 916.20,1654.89 913.86,1651.59;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577230_3;tram rail_urban rail rail_electric rail_fast ship;:262577230_3_0;0;13.85;923.29,1655.47 911.61,1662.93;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577230_3;tram rail_urban rail rail_electric rail_fast ship;:262577230_3_1;1;13.85;921.56,1652.77 909.89,1660.23;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577230_5;tram rail_urban rail rail_electric rail_fast ship;:262577230_5_0;0;8.80;921.56,1652.77 919.30,1653.84 917.27,1653.99 915.45,1653.24 913.86,1651.59;6.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577231_0;tram rail_urban rail rail_electric rail_fast ship;:262577231_0_0;0;9.09;815.40,1724.34 813.53,1725.97 812.67,1727.80 812.83,1729.84 814.00,1732.09;6.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577231_1;tram rail_urban rail rail_electric rail_fast ship;:262577231_1_0;0;14.67;815.40,1724.34 802.97,1732.30;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577231_1;tram rail_urban rail rail_electric rail_fast ship;:262577231_1_1;1;14.67;813.59,1721.70 801.32,1729.56;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577231_3;tram rail_urban rail rail_electric rail_fast ship;:262577231_3_0;0;14.67;805.59,1720.10 814.00,1732.09;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577231_3;tram rail_urban rail rail_electric rail_fast ship;:262577231_3_1;1;14.67;802.96,1721.92 811.39,1733.95;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577231_5;tram rail_urban rail rail_electric rail_fast ship;:262577231_5_0;0;9.07;802.96,1721.92 804.09,1724.18 804.19,1726.21 803.27,1728.00 801.32,1729.56;6.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577232_0;tram rail_urban rail rail_electric rail_fast ship;:262577232_0_0;0;10.95;599.93,1860.11 590.98,1866.49;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577232_0;tram rail_urban rail rail_electric rail_fast ship;:262577232_0_1;1;10.95;598.03,1857.53 589.16,1863.86;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577233_0;tram rail_urban rail rail_electric rail_fast ship;:262577233_0_0;0;9.14;489.13,1935.68 487.47,1933.89 485.58,1933.02 483.48,1933.09 481.16,1934.09;6.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577233_1;tram rail_urban rail rail_electric rail_fast ship;:262577233_1_0;0;14.15;489.13,1935.68 481.08,1924.04;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577233_1;tram rail_urban rail rail_electric rail_fast ship;:262577233_1_1;1;14.15;491.76,1933.86 483.71,1922.22;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577233_3;tram rail_urban rail rail_electric rail_fast ship;:262577233_3_0;0;14.14;493.15,1926.43 481.16,1934.09;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577233_3;tram rail_urban rail rail_electric rail_fast ship;:262577233_3_1;1;14.14;491.36,1923.78 479.51,1931.34;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577233_5;tram rail_urban rail rail_electric rail_fast ship;:262577233_5_0;0;8.88;491.36,1923.78 489.20,1924.82 487.21,1924.91 485.38,1924.04 483.71,1922.22;6.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577331_0;tram rail_urban rail rail_electric rail_fast ship;:262577331_0_0;0;14.57;847.46,1562.30 839.23,1550.24;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577331_0;tram rail_urban rail rail_electric rail_fast ship;:262577331_0_1;1;14.57;850.08,1560.47 841.89,1548.47;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577331_2;tram rail_urban rail rail_electric rail_fast ship;:262577331_2_0;0;9.03;850.08,1560.47 848.96,1558.25 848.83,1556.22 849.69,1554.38 851.53,1552.72;6.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577331_3;tram rail_urban rail rail_electric rail_fast ship;:262577331_3_0;0;9.03;837.56,1557.93 839.46,1556.33 840.37,1554.52 840.30,1552.49 839.23,1550.24;6.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577331_4;tram rail_urban rail rail_electric rail_fast ship;:262577331_4_0;0;14.56;837.56,1557.93 849.75,1550.06;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577331_4;tram rail_urban rail rail_electric rail_fast ship;:262577331_4_1;1;14.56;839.25,1560.65 851.53,1552.72;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577332_0;tram rail_urban rail rail_electric rail_fast ship;:262577332_0_0;0;9.18;733.67,1615.93 735.36,1617.77 737.25,1618.65 739.34,1618.58 741.64,1617.56;6.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577332_1;tram rail_urban rail rail_electric rail_fast ship;:262577332_1_0;0;14.31;733.67,1615.93 741.78,1627.72;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577332_1;tram rail_urban rail rail_electric rail_fast ship;:262577332_1_1;1;14.31;731.03,1617.74 739.15,1629.53;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577332_3;tram rail_urban rail rail_electric rail_fast ship;:262577332_3_0;0;14.31;729.52,1625.21 741.64,1617.56;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577332_3;tram rail_urban rail rail_electric rail_fast ship;:262577332_3_1;1;14.31;731.24,1627.91 743.33,1620.28;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577332_5;tram rail_urban rail rail_electric rail_fast ship;:262577332_5_0;0;9.14;731.24,1627.91 733.50,1626.88 735.57,1626.81 737.45,1627.69 739.15,1629.53;6.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577333_0;tram rail_urban rail rail_electric rail_fast ship;:262577333_0_0;0;9.23;528.87,1761.23 527.30,1758.77 526.78,1756.62 527.33,1754.80 528.94,1753.31;6.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577333_1;tram rail_urban rail rail_electric rail_fast ship;:262577333_1_0;0;15.89;513.76,1759.02 527.25,1750.59;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577333_1;tram rail_urban rail rail_electric rail_fast ship;:262577333_1_1;1;15.89;515.47,1761.72 528.94,1753.31;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577334_0;tram rail_urban rail rail_electric rail_fast ship;:262577334_0_0;0;14.71;416.75,1830.94 408.39,1818.84;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5.50;1.3;;;;;;;;;;;;;internal;:262577334_0;tram rail_urban rail rail_electric rail_fast ship;:262577334_0_1;1;14.71;419.39,1829.13 411.03,1817.02;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
